cycle,malicious_rating,benign_rating,f1,avg_speedup,avg_number_of_work_units_distributed
20,0.0,0.0,0.0,1.1481481481481481,0.95
20,0.0,0.0,0.0,1.0888888888888888,0.92
20,0.0,0.0,0.0,1.8888888888888888,0.92
20,0.16261904761904764,0.0,0.0,1.5,1.0
20,0.0,0.0,0.0,1.054054054054054,0.94
20,0.0,0.6428571428571429,0.0,3.40625,0.94
21,0.0,0.0,0.0,1.8888888888888888,0.92
21,0.16261904761904764,0.0,0.0,1.5,1.0
21,0.0,0.6428571428571429,0.0,3.40625,0.94
21,0.0,0.0,0.0,2.2857142857142856,0.9
21,0.0,0.0,0.0,1.054054054054054,0.94
21,0.0,0.0,0.0,1.0888888888888888,0.92
21,0.0,0.0,0.0,2.375,0.91
21,0.0,0.0,0.0,1.1481481481481481,0.95
22,0.0,0.0,0.0,1.8888888888888888,0.92
22,0.0,0.0,0.0,2.2857142857142856,0.9
22,0.0,0.6428571428571429,0.0,3.40625,0.94
22,0.0,0.0,0.0,1.054054054054054,0.94
22,0.16261904761904764,0.0,0.0,1.5,1.0
22,0.0,0.0,0.0,1.0888888888888888,0.92
22,0.0,0.0,0.0,2.375,0.91
22,0.0,0.0,0.0,1.2962962962962963,0.95
23,0.0,0.0,0.0,2.2857142857142856,0.9
23,0.0,0.6428571428571429,0.0,3.40625,0.94
23,0.0,0.0,0.0,1.054054054054054,0.94
23,0.0,0.0,0.0,2.0444444444444443,0.92
23,0.0,0.0,0.0,1.8888888888888888,0.92
23,0.0,0.0,0.0,2.375,0.91
23,0.16261904761904764,0.0,0.0,1.1458333333333333,1.0
23,0.0,0.0,0.0,1.2962962962962963,0.95
24,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
24,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
24,0.04522727272727273,0.6767045454545455,0.0,1.8888888888888888,0.92
24,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
24,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
24,0.02321428571428572,1.0425824175824177,0.0,2.375,0.91
24,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
24,0.1634375,0.0,0.0,1.1458333333333333,1.0
25,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
25,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
25,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
25,0.02321428571428572,1.0425824175824177,0.0,2.375,0.91
25,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
25,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.92
25,0.1634375,0.0,0.0,1.1458333333333333,1.0
25,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
26,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
26,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
26,0.02321428571428572,1.0425824175824177,0.0,2.375,0.91
26,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
26,0.1634375,0.0,0.0,1.1458333333333333,1.0
26,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.92
26,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
26,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
27,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
27,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
27,0.1634375,0.0,0.0,1.1458333333333333,1.0
27,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
27,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
27,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.92
27,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
27,0.02321428571428572,1.0425824175824177,0.0,2.375,0.91
28,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
28,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.92
28,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
28,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
28,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
28,0.02321428571428572,1.0425824175824177,0.0,1.7664473684210527,0.91
28,0.1634375,0.0,0.0,1.1458333333333333,1.0
28,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
29,0.0475,1.0691964285714286,0.0,2.2857142857142856,0.9
29,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
29,0.06964285714285715,0.0,0.0,1.2962962962962963,0.95
29,0.07010416666666666,0.0,0.0,0.9603603603603603,0.94
29,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.92
29,0.09297619047619048,0.0,0.0,2.0444444444444443,0.92
29,0.1634375,0.0,0.0,1.1458333333333333,1.0
29,0.02321428571428572,1.0425824175824177,0.0,1.7664473684210527,0.91
30,0.07010416666666666,0.0,0.0,0.9603603603603603,0.97
30,0.09297619047619048,0.0,0.0,2.0444444444444443,0.935
30,0.06964285714285715,0.0,0.0,1.2962962962962963,0.955
30,0.02321428571428572,1.0425824175824177,0.0,1.7664473684210527,0.955
30,0.0475,1.0691964285714286,0.0,1.625,0.9299999999999999
30,0.1634375,0.0,0.0,1.1458333333333333,0.985
30,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.96
30,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
31,0.1634375,0.0,0.0,1.1458333333333333,0.985
31,0.02321428571428572,1.0425824175824177,0.0,1.7664473684210527,0.955
31,0.09297619047619048,0.0,0.0,1.7489278752436646,0.935
31,0.06964285714285715,0.0,0.0,3.280864197530864,0.955
31,0.07010416666666666,0.0,0.0,0.9603603603603603,0.97
31,0.0475,1.0691964285714286,0.0,1.625,0.9299999999999999
31,0.04583333333333333,1.369318181818182,0.0,3.40625,0.94
31,0.04522727272727273,0.6767045454545455,0.0,1.4722222222222223,0.96
32,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
32,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
32,0.04642857142857143,1.388736263736264,0.0,3.40625,0.94
32,0.1157967032967033,0.6973214285714286,0.0,1.4722222222222223,0.96
32,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
32,0.18558298319327732,0.0,0.0,1.1458333333333333,0.985
32,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
32,0.1649509803921569,1.0567555147058822,0.0,1.7664473684210527,0.955
33,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
33,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
33,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
33,0.18558298319327732,0.0,0.0,1.1458333333333333,0.985
33,0.1157967032967033,0.6973214285714286,0.0,1.4722222222222223,0.96
33,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
33,0.1649509803921569,1.0567555147058822,0.0,1.7664473684210527,0.955
33,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
34,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
34,0.18558298319327732,0.0,0.0,1.1458333333333333,0.985
34,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
34,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
34,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
34,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
34,0.1649509803921569,1.0567555147058822,0.0,1.7664473684210527,0.955
34,0.1157967032967033,0.6973214285714286,0.0,1.4120370370370372,0.96
35,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
35,0.18558298319327732,0.0,0.0,1.1458333333333333,0.985
35,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
35,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
35,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
35,0.1649509803921569,1.0567555147058822,0.0,1.7664473684210527,0.955
35,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
35,0.1157967032967033,0.6973214285714286,0.0,1.4120370370370372,0.96
36,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
36,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
36,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.96
36,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
36,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
36,0.1649509803921569,1.0567555147058822,0.0,1.7664473684210527,0.955
36,0.18558298319327732,0.0,0.0,1.4002525252525253,0.985
36,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
37,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
37,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
37,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
37,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
37,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.96
37,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
37,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.955
37,0.18558298319327732,0.0,0.0,1.4002525252525253,0.985
38,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.955
38,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.96
38,0.11803835569315446,0.0,0.0,0.9603603603603603,0.97
38,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
38,0.18558298319327732,0.0,0.0,1.4002525252525253,0.985
38,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
38,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
38,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
39,0.11803835569315446,0.0,0.0,1.1235735735735737,0.97
39,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.96
39,0.14203846153846153,0.0,0.0,3.280864197530864,0.955
39,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.955
39,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.94
39,0.18558298319327732,0.0,0.0,1.4002525252525253,0.985
39,0.11741363211951447,0.5223214285714286,0.0,1.7489278752436646,0.935
39,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
40,0.11803835569315446,0.0,0.0,1.1235735735735737,0.95
40,0.14203846153846153,0.0,0.0,3.280864197530864,0.94
40,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.9733333333333334
40,0.11741363211951447,0.5223214285714286,0.0,1.6386189833558253,0.9675
40,0.18558298319327732,0.0,0.0,1.4002525252525253,0.9566666666666667
40,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.96
40,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
40,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.9533333333333334
41,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
41,0.14203846153846153,0.0,0.0,3.280864197530864,0.94
41,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.9733333333333334
41,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.96
41,0.11803835569315446,0.0,0.0,1.1235735735735737,0.95
41,0.18558298319327732,0.0,0.0,1.4002525252525253,0.9566666666666667
41,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.9533333333333334
41,0.11741363211951447,0.5223214285714286,0.0,1.6386189833558253,0.9675
42,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
42,0.18558298319327732,0.0,0.0,1.4002525252525253,0.9566666666666667
42,0.11741363211951447,0.5223214285714286,0.0,1.6386189833558253,0.9675
42,0.11803835569315446,0.0,0.0,1.1235735735735737,0.95
42,0.11414835164835166,0.6973214285714286,0.0,1.4120370370370372,0.9733333333333334
42,0.14203846153846153,0.0,0.0,3.280864197530864,0.94
42,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.96
42,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.9533333333333334
43,0.11803835569315446,0.0,0.0,1.1235735735735737,0.95
43,0.09372086247086248,1.07423418972332,0.0,1.625,0.9299999999999999
43,0.1649509803921569,1.0567555147058822,0.0,1.8651315789473684,0.9533333333333334
43,0.11741363211951447,0.5223214285714286,0.0,1.6386189833558253,0.9675
43,0.14203846153846153,0.0,0.0,3.280864197530864,0.94
43,0.18558298319327732,0.0,0.0,1.4002525252525253,0.9566666666666667
43,0.11414835164835166,0.6973214285714286,0.0,1.3353435672514622,0.9733333333333334
43,0.04642857142857143,1.388736263736264,0.0,2.4652777777777777,0.96
44,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
44,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
44,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
44,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
44,0.14346521942110177,1.2924107142857144,0.0,3.280864197530864,0.94
44,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
44,0.30201996421907407,0.52734375,0.0,1.6386189833558253,0.9675
44,0.07103174603174603,1.4114583333333335,0.0,2.4652777777777777,0.96
45,0.30201996421907407,0.52734375,0.0,1.6386189833558253,0.9675
45,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
45,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
45,0.14346521942110177,1.2924107142857144,0.0,3.280864197530864,0.94
45,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
45,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
45,0.07103174603174603,1.4114583333333335,0.0,2.4652777777777777,0.96
45,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
46,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
46,0.07103174603174603,1.4114583333333335,0.0,2.4652777777777777,0.96
46,0.14346521942110177,1.2924107142857144,0.0,3.0127314814814814,0.94
46,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
46,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
46,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
46,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
46,0.30201996421907407,0.52734375,0.0,1.6386189833558253,0.9675
47,0.07103174603174603,1.4114583333333335,0.0,2.133049242424242,0.96
47,0.14346521942110177,1.2924107142857144,0.0,3.0127314814814814,0.94
47,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
47,0.30201996421907407,0.52734375,0.0,1.6386189833558253,0.9675
47,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
47,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
47,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
47,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
48,0.07103174603174603,1.4114583333333335,0.0,2.133049242424242,0.96
48,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
48,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
48,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
48,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
48,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
48,0.2993340982060022,0.52734375,0.0,1.7108951866846602,0.9675
48,0.14346521942110177,1.2924107142857144,0.0,3.0127314814814814,0.94
49,0.2993340982060022,0.52734375,0.0,1.7108951866846602,0.9675
49,0.07103174603174603,1.4114583333333335,0.0,2.133049242424242,0.96
49,0.21407307358141928,1.4202109133126934,0.0,1.8651315789473684,0.9533333333333334
49,0.206788260758849,0.7064950980392156,0.0,1.3353435672514622,0.9733333333333334
49,0.09454761904761905,1.0802884615384616,0.0,1.8106060606060606,0.9299999999999999
49,0.14346521942110177,1.2924107142857144,0.0,3.0127314814814814,0.94
49,0.2554545454545455,0.678409090909091,0.0,1.4002525252525253,0.9566666666666667
49,0.18913820098030626,0.347184065934066,0.0,1.1235735735735737,0.95
0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,1.0
7,0.0,0.0,0.0,0.0,1.0
7,0.0,0.0,0.0,0.0,1.0
8,0.0,0.0,0.0,0.0,1.0
8,0.0,0.0,0.0,0.9230769230769231,1.0
9,0.0,0.0,0.0,0.9230769230769231,1.0
9,0.0,0.0,0.0,0.0,1.0
10,0.0,0.0,0.0,0.0,1.0
10,0.0,0.0,0.0,0.9230769230769231,1.0
11,0.0,0.0,0.0,0.0,1.0
11,0.0,0.0,0.0,0.9230769230769231,1.0
12,0.0,0.0,0.0,0.0,1.0
12,0.04705882352941176,0.0,0.0,0.9230769230769231,1.0
13,0.0,0.0,0.0,0.0,1.0
13,0.04705882352941176,0.0,0.0,0.9230769230769231,1.0
14,0.04705882352941176,0.0,0.0,0.9230769230769231,1.0
14,0.0,0.0,0.0,0.0,1.0
15,0.04705882352941176,0.0,0.0,0.9230769230769231,1.0
15,0.0,0.0,0.0,1.8387096774193548,1.0
16,0.04705882352941176,0.0,0.0,1.277327935222672,1.0
16,0.0,0.0,0.0,1.8387096774193548,1.0
17,0.0,0.0,0.0,1.8387096774193548,1.0
17,0.04705882352941176,0.0,0.0,1.277327935222672,1.0
18,0.04705882352941176,0.0,0.0,1.277327935222672,1.0
18,0.0,0.0,0.0,1.8387096774193548,1.0
19,0.04705882352941176,0.0,0.0,1.277327935222672,1.0
19,0.0,0.0,0.0,1.8387096774193548,1.0
20,0.04705882352941176,0.0,0.0,1.277327935222672,0.975
20,0.0,0.0,0.0,1.8387096774193548,0.91
21,0.0,0.0,0.0,1.8387096774193548,0.91
21,0.04705882352941176,0.0,0.0,1.277327935222672,0.975
22,0.04705882352941176,0.0,0.0,1.277327935222672,0.975
22,0.0,0.0,0.0,1.8387096774193548,0.91
23,0.04705882352941176,0.0,0.0,1.277327935222672,0.975
23,0.0,0.0,0.0,1.7351443123938879,0.91
24,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
24,0.1393269230769231,0.0,0.0,1.277327935222672,0.975
25,0.1393269230769231,0.0,0.0,1.4515519568151147,0.975
25,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
26,0.1393269230769231,0.0,0.0,1.4515519568151147,0.975
26,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
27,0.1393269230769231,0.0,0.0,1.4515519568151147,0.975
27,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
28,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
28,0.13591575091575092,0.0,0.0,1.4515519568151147,0.975
29,0.13591575091575092,0.0,0.0,1.4515519568151147,0.975
29,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.91
30,0.13591575091575092,0.0,0.0,1.4515519568151147,0.96
30,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.9299999999999999
31,0.07011904761904761,0.7125,0.0,1.7351443123938879,0.9299999999999999
31,0.13591575091575092,0.0,0.0,1.4515519568151147,0.96
32,0.14076908146201625,0.717391304347826,0.0,1.7351443123938879,0.9299999999999999
32,0.20881192881192878,0.16875,0.0,1.4515519568151147,0.96
33,0.20881192881192878,0.16875,0.0,1.4515519568151147,0.96
33,0.14076908146201625,0.717391304347826,0.0,1.7351443123938879,0.9299999999999999
34,0.14076908146201625,0.717391304347826,0.0,1.7351443123938879,0.9299999999999999
34,0.20881192881192878,0.16875,0.0,1.3803306342780028,0.96
35,0.14076908146201625,0.717391304347826,0.0,1.7351443123938879,0.9299999999999999
35,0.20881192881192878,0.16875,0.0,1.3803306342780028,0.96
